Unnamed: 0,Nama Pelanggan,Produk,Ulasan,Rating,label
796,K***a,Rak Gantung Baju Kayu/Stand Hanger/Rak Gantungan/Rak Baju/Rak Pakaian,"Lebih berfungsi untuk pakaian anak, karena lebar nya lebih kecil drpd pakai dewasa.
untuk papanya sepertinya tidak bisa muat untuk beban baju yang berat. (banyak tumpukan...",4,1
2897,Ridju,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"Mejanya sih bagus, tapi minusnya gampang banget goyang + ringkih. Ga rekomen buat yg mau beli buat belajar.",3,0
798,L***a,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,"bagus, estetik
sayangnya penomoran setiap bagian ga lengkap, jadi sebagian besar menerka2. 
dan bebrpa bagian juga lubang utk baut/skrup kurang pas, jadi saat baut masuk,...",4,1
799,A***l,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"abaikan brg yg berantakan, yg penting meja nya ok",5,1
2899,Winzhake,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,"baut nya ga lengkap, trus ganjelan buat laci nya kegedean lobang nya , kaki nya agak ga rata, jd harus diganjel",3,0
2902,D***s,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,barangya bagus cuman sayang 1 papanya pata 🙏,3,0
800,Marchel,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,"Kualitas sesuai harga, desain estetik & mudah dirakit juga 👍",5,1
801,M***t,Coffee Table / Meja Tamu Minimalis Samping/ Meja Kopi/ Meja Samping,seller responsif,5,1
2903,c***a,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,"Kurang oke sih.. bahan kaya yg mmg harga segitu lah. Bukan barang yg bagus yg didiskon, tp mmg yg barang diupntrus didiokon gede. Makasih",2,0
2908,I***n,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Sandaran kursinya lembek swkali berbahaya buat orang yang tidak tau,3,0
802,Tri,Meja Rias Minimalis / Meja Belajar / Meja Kantor / Meja Kosmet,Harga oke Warna sesuai Ukuran sesuai Barang sampai dengan aman..... agak susah sih ngerakitnya.. tp akhirnya manggil tukang dan auto bisa...,5,1
2913,Yuan,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Ngk bisa kasih ulasan.. barang ngk dtg,3,0
803,A***e,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,barangnya bagus tapi packingnya  kurang rapih jd ada yg lecet,5,1
2923,Yuan,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Ngk bisa kasih ulasan.. barang ngk dtg,3,0
804,A***s,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,"bahan besi nya tipis, kurang kokoh",5,1
2937,Bambang,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"sy terima dlm kondisi dlm dus, br bs kita buka Krn tukang yg biasa bantu kami br bs hari ini (29/12/2022). ternyata baut tdk ada sama sekali. sehingga tdk bs dipasang. jg...",1,0
805,M***a,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,bagus,5,1
807,A***n,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Barang sampai dengan komplet, dan packing ok...good",5,1
2938,j***t,Rak Sepatu Kayu Minimalis / Rak Serbaguna Rak Lemari Sepatu HD087,ada bagian yang belum dilubangi jadi ga terpakai satu slot yang bagian kanan atas,3,0
2939,M***d,Storage Box Organizer Tempat Penyimpanan Serbaguna Rumah Portable,"ga sesuai dengan yang di foto, ini malah merah polos gaada polkadotnya",2,0
809,Adyt,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"Meskipun ada masalah, tapi, barangnya oke dan tanggapan penjual juga oke.

*JNE Trucking ini sangat lambat. Kalo bisa, pakai cargo alternatif",5,1
2940,R***u,Lemari Dinding Dapur / Lemari Kabinet Dapur / Kitchen Set Minimalis,kurang persisi,3,0
810,A***o,Meja Tv Minimalis / Meja TV Minimalis Kabinet / TV Stand Cabinet,"Barang bagus dan terjangkau. Cuma saya dapat ada penyok di satu sudut, mungkin karena pengiriman. Magnetnya susah dipasang secara presisi bagi pemula, jadi saya gak pakai...",4,1
2965,Afgantino,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,ada harga ada rupa,3,0
811,A***i,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Kualitas dan material ga bagus2 amat tapi worth it sama harganya.

Cukup kuat untuk menahan TV 43 inch",5,1
813,Andrew,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,bautnya banyak yang gaada ada yang kurang bahkan baut untuk pegangan laci nya ngga ada,4,1
2966,Afgantino,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,ada harga ada rupa.,3,0
2975,Afgantino,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,ada harga ada rupa,3,0
814,R***y,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,"Packing kurang rapi, beberapa bagian sudut sedikit penyok, kondisi barang agak kotor, build quality & quality control tolong diperbaiki ya.",4,1
815,i***a,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,Oke bgt …trima kasih yaaa,5,1
2976,Afgantino,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,ada harga ada rupa.,3,0
2984,A***i,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"pengiriman cepat, pemasangan juga cukup mudah... tapi kok kayaknya kualitas barang gak sesuai sama yg di gambar penjualan di tokped ya.... yg di gambar kualitas bahan ter...",3,0
816,Hendra,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,"barang sesuai pesanan. cuma lebih baik lagi kalau petunjuk pemasangannya lebih detail. krn waktu pemasangan awal, bingung dgn baut yg mana nya. krn ada beberapa type baut...",5,1
817,Dyah,Meja Tamu / Meja Kopi / Coffee Table / Meja Tamu Minimalis Modern,packing lumayan lama,5,1
2985,E***y,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Barang di terima cacat,1,0
818,Dyah,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,packing lumayan lama,5,1
2986,E***y,Homedoki Meja Belajar Minimalis/ Meja Komputer/ Meja Kantor/ Meja kayu,Barang di terima cacat,1,0
819,A***a,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,"respon cepatt, pengiriman cepat..
kualitas barang cukup baik, namun ada cacat2 sedikit.",4,1
2987,A***o,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,ada kerusakan sedikit.,2,0
820,Rico,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,"Kualitas mantap, sesuai dengan harganya. Tampilan cakep banget",5,1
2994,A***i,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"pengiriman cepat, pemasangan juga cukup mudah... tapi kok kayaknya kualitas barang gak sesuai sama yg di gambar penjualan di tokped ya.... yg di gambar kualitas bahan ter...",3,0
821,Titik,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,👍,5,1
2995,E***y,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Barang di terima cacat,1,0
2996,E***y,Homedoki Meja Belajar Minimalis/ Meja Komputer/ Meja Kantor/ Meja kayu,Barang di terima cacat,1,0
822,S***n,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"Jml part lengkap, hanya part plastik beberapa patah dan retak. namun bisa diakalin dengan dilem dan masih bisa berfungsi. overall baik, meski tidak perfect",4,1
823,koko,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,barang sesuai..,5,1
2997,A***o,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,ada kerusakan sedikit.,2,0
825,C***l,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,Mejanya sampai dengan aman💛,5,1
3002,Yohanes,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,pengiriman lama dan banyak yg lecet,3,0
826,A***d,Meja Makan / Meja Minum Teh Jepang / Meja Tamu lipat / Meja Lesehan,Barang datang dengan aman dan kondisi bagus 👍🏻,5,1
3003,Yohanes,Lemari Dinding Dapur / Lemari Kabinet Dapur / Kitchen Set Minimalis,pengiriman lama dan banyak yg lecet,3,0
827,indra,Kursi Bar / Kursi Cafe /Kursi Santai / Kursi Kantor / Bangku Kerja,"Barang Bagus, pengiriman dan packing ok. Hanya tidak ada petunjuk pemasangan",5,1
3016,A***g,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"kualitas packing kurang isolasi_nya. Sebagian kaki besi berkarat. Kurang Aman dalam Pakcaging, sehingga mudah sobek",2,0
828,Alfian,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"Seller ramah, pegiriman cepat, packing baik. Pengaplikasian mudah, barang lengkap",5,1
3020,Miftahul,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,barang hilang ya gaess ya terima kasih,1,0
3021,Salomo,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Tidak ada ulasan,2,0
829,Wahidin,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,barangy lumayan lah ya hanya j bagian belakang y bukan triplek tp seperti kertas yg keras j...btw next klo kirim d cek dl y min jgn sampe ada yg ketinggalan ...tp thx sdh...,4,1
830,Daisy,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,masangnya lumayan perjuangan krn part byk yg ga presisi. pengiriman cepet.,4,1
3030,Miftahul,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,barang hilang ya gaess ya terima kasih,1,0
3031,Salomo,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Tidak ada ulasan,2,0
831,Michael,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,Mantep sih harga segini tapi kualitas nya oke,5,1
832,rodhi,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,bagus pengiriman aja agak lama,4,1
3049,A***s,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"Sebenernya produk dengan harganya oke namun produk yang dikirim salah warna & kemasan pengiriman kurang aman, ada yang lecet.",2,0
833,ACHMAD,Meja Kantor Dengan Laci/Meja Kerja Kayu/Meja Belajar/Meja Komputer/PC,"bahannya bagus, kokoh juga, bagian potongan juga cukup rapi dan presisi, utk proses perakitan juga cukup mudah, asal memahami dengan baik tata cara yg ada dalam lembar pa...",5,1
834,Daniel,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"mantap....
cuma perjuangan memahami petunjuk pemasangan karena kecil tulisannya...
merakit ga perlu tenaga ekstra...",5,1
835,a***s,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"barangnya cukup bagus, meski ada beberapa part yang kesannya kurang presisi. tp overall bagus kok..",4,1
836,Nova,Rak Serbaguna Rak Buku Portable Lemari Buku Serbaguna Rak Dekorasi,Barang bagus tapi rangka besinya tdk sebagus di foto.. Lbh kecil,4,1
837,Djedjen,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,Ok banget. Ini pembelian yang kedua,5,1
838,A***w,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,Tidak ada ulasan,5,1
839,A***w,Rak Sudut Besar Rak Minimalis Kayu Serbaguna Rak Buku Multifungsi,Tidak ada ulasan,5,1
840,m***a,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"barang nya bagus walau ngrakit nya butuh waktu 3 jm, tapi barang nya ok bgt",5,1
841,A***g,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"Produk bagus dan pelayanan sangat memuaskan 👍🏻👍🏻 bisa ambil langsung di gudangnya dan minta tolong dirakitkan sekalian, dengan biaya yang terjangkau. Terima kasih, ne...",5,1
842,Gara,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,"ya lumayan lah,sesuai sama harga, ada lecet"" pocel dikit, buat sendal"", sepatu jg muat",5,1
843,amin,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,"seller responnya cepat, barang memuaskan sesuai ekspektasi, masangnya juga penuh perjuangan.. sayangnya ekspedisinya kemarin yang agak lama.. semiga awet",5,1
844,Fauzi,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,sesuai keinginan.mantap,5,1
847,N***i,Meja Lipat Camping /Aluminium Meja Portabel / Meja Lipat Outdoor,"mejanya bagus, material aluminium sesuai gambar, pelayanan kurir juga bagus",5,1
849,Freddy,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,nice,5,1
850,S***a,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,Barang bagus sesuai dgn foto,5,1
851,Ratih,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,nice,5,1
852,Moh,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Belum dipasang semoga awet,5,1
853,Dede,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Barang bagus cuma ada sedikit bagian yg rusak, dan ngerakit gampang gampang susah bingung pas pasang yg bagian atas nya",4,1
854,Triyono,Meja Makan / Meja Minum Teh Jepang / Meja Tamu lipat / Meja Lesehan,"kualitas bagus, terlihat cukup kokoh",5,1
855,Nurcahyo,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,Ok ok ok,5,1
857,INDRA,Kursi Bar / Kursi Cafe /Kursi Santai / Kursi Kantor / Bangku Kerja,"Saya selalu langganan beli perabotan rumah tangga di homedoki. Kualitasnya jempolan, modelnya elegan, dan kuat. Instalasinya juga termasuk mudah",5,1
858,Rozak,Kursi Bar / Kursi Cafe /Kursi Santai / Kursi Kantor / Bangku Kerja,nice 👍,5,1
859,Yovi,Kursi Lipat Camping /Kursi Lipat Outdoor /Portable Kursi /Bangku Lipat,"brg sdh terima, blm dirakit semoga tdk ada keluhan",5,1
860,Yovi,Homedoki Meja Belajar / Meja komputer / Meja Kerja / Meja Kantor Kayu,"brg sdh terima, cuma blm dirakit semoga tdk ada keluhan, mksh",5,1
862,R***l,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,"seller responsif dan cepat. Raknya sesuai deskripsi. Buat yang mau beli sebaiknya cek ukurannya dahulu, sehingga nanti pas dengan kebutuhan",4,1
863,D***o,Lemari Laci Kayu / Rak Laci Penyimpanan Minimalis Dapur Kayu Serbaguna,"beberapa mur ada yg kurang...mur yg E nya ga ada...
tapi bisa di modifikasi sedikit...pengiriman cepat...pelayanan bagus",4,1
864,m***w,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,"pengiriman rada lama dan bikin khawatir, merakitnya butuh perjuangan, setelah dipasang hasilnya ok",5,1
865,Muharam,Homedoki Meja Belajar / Meja komputer / Meja Kerja / Meja Kantor Kayu,"hasil akhir bagus, ada beberapa plastik yg kurang bisa masuk akhirnya ga kepake,instruksi kurang kaki kaki aja ngga dijelasin.. effort ga gitu gede buat ngerakitnya",5,1
866,D***s,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,beneran bagus,5,1
867,a***n,Meja Gaming/Meja PC/Meja Kantor/Meja Belajar/Meja Permainan Komputer,mantab sesuai deskripsi,5,1
868,ian,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,"seller fast respon, barang belon dibuka hehe...",5,1
869,ALHABU,Kursi Lipat Portable/ Bangku Lipat Camping/ Kursi Makan kayu Minimalis,mice,5,1
870,Turida,Rak Buku Kayu / Rak Buku Laci / Rak Buku Multifungsi / Lemari Rak Buku,"kualitas produk ok, hanya ada cacat sedikit di sudut kanan bawah dan sambungan yg kurang rapi.

proses cepat, penjual ramah dan komunikatif.",5,1
871,Suhendi,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,pesanan sesuai penjual merespon cepat rak tv-nya bagus mantap dapat bonus obeng terima kasih,5,1
872,Eka,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Ringkih gak bisa dipasang sempurna bautnya gak lengkap,5,1
876,J***e,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"lumayan lah, cm hrs muter otak bgt buat masang.. maklum bkn tukang.",5,1
877,penghunikos,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,mejanya bagus masangnya gampang toko ramah,5,1
878,T***a,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,"harus jeli lihat petunjuk perakitan, hasil memuaskan, packing aman.",5,1
879,Wildan,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"kualitas oke, cuma petunjuk pemasangan aja yang susah di mengerti, dan ada petunjuk yang salag juga. jadi aga ribet masang nya.",4,1
880,G***g,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,"kalo dari segi harga, cukup oke dengan kualitas segini. tapi tolong banget kedepannya pas bikin rangka yang rapih ya supaya pengguna bisa melakukan assembly mandiri denga...",4,1
882,Bagus,Meja Console / Rak Sofa Persegi / Meja Konsol Minimalis/ Rak Corner,"perakitan gampang sesuai instruksi, dapat obeng juga ternyata",5,1
883,riana,Kursi Bar / Kursi Cafe /Kursi Santai / Kursi Kantor / Bangku Kerja,bagus kursinya..sesuai dng gambar..,5,1
884,Suatmaji,Lemari Dinding Dapur / Lemari Kabinet Dapur / Kitchen Set Minimalis,jos gandos. harga murmer,5,1
885,Suatmaji,Lemari Dinding Dapur / Lemari Kabinet Dapur / Kitchen Set Minimalis,"jos gandos, harga murmer",5,1
886,Lida,Rak Sepatu kayu / Anti Debu Lemari Sepatu kayu lipat/ Rak Sepatu Susun,"terlihat normal dan bagus. ya lumayan sih. bahan oke sebenarnya, cuma banyak bocel di finishing HPLnya, papan2nya tidak ada nomor. berdebu, ada board yang kurang juga di...",4,1
887,bagas,Saklar Pintar / Saklar Listrik / Smart BREAKER ON OFF Switch Wireless,Tidak ada ulasan,5,1
888,Ryedik,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"bahan sesuai dengan deskripsi, pengiriman cepat.",5,1
889,Chrisnovel,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,"lemari kokoh, part lengkap, mudah instalasi, recommended",5,1
890,Fesa,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Mantab, kualitasnya bagus... semoga awet.. 😚",5,1
891,Antonius,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"Barang bagus, pengiriman agak lambat karena lebaran, maklumlah. Anyway recommended",5,1
892,H***h,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"bagus, tiba tepat waktu",5,1
893,Agoes,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,Mejanya sampai dengan kondisi perfect. Sudah dipakai sama anak saya👍👍👍👍,5,1
894,Agoes,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"Kursinya bagus, sesuai dengan pict, ga ada rusak sama sekali",5,1
895,Y***A,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"Proses cepat, respon penjual baik, mudah di-rakit & bahannya bagus.
Mantaaaaaapp....",5,1
896,A***l,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"baru selesai dirakit, mejanya bagus tingginya ideal buat nulis, ngetik, dll... kayu nya halus jadi gak kotor.",5,1
897,Auditia,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,mantap.. rapi.. baut semua di lebihin 1.. sangat membantu..,5,1
899,Wahyu,Meja Tamu / Meja Kopi / Coffee Table / Meja Tamu Minimalis Modern,"Barang sudah sampai, meja nya sudah terpasang. dengan harga yang murah tapi kualitas nya bagus. perakitan nya mudah. pelayanan nya juga bagus, terimakasih sudah bantu fol...",5,1
900,k***l,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,Ada sedikit cacat produk krn pengiriman. Tp seller bertanggung jawab refund,4,1
901,H***u,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,barangnya bagus,5,1
902,Alvin,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,"Seller ramah, pengiriman cepat, order masuk lgsg d kabarin. Mantap",5,1
903,pratama,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,worth laaah harga sesuai kualitas,4,1
904,Ridwan,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,"overall OK, walaupun ada beberapa lubang yg tidak pas, sehingga harus bikin lubang sendiri dan ada perbautan yg kurang jumlah nya",4,1
905,Vito,Homedoki Ultrasonic Cleaning Machine / Pembersih Cuci Peralatan Kecil,Barang bekerja dengan baik dan sesuau dengan fungsinya. Kacamata jadi bisa dibuat lebih bersih dibandingkan dengan metode lap biasaa,5,1
906,Yogi,Meja Belajar Lipat / Meja Lipat Portable / Meja Kantor / Meja Kerja,"Pelayanan bagus, respon cepat, pengiriman okee dan barang bagus! Namun satu yang disayangkan, sy pesan putih datang yang motif wood. Tp gpp, masih berfungsi baik juga kar...",5,1
907,Rifqi,Rak Buku Kayu / Rak Buku Laci / Rak Buku Multifungsi / Lemari Rak Buku,"Proses Cepat, produk bagus sesuai ekspektasi, Buku buku jadi lebih rapi.",5,1
909,Muhammad,Rak Buku Kayu / Rak Buku Laci / Rak Buku Multifungsi / Lemari Rak Buku,Barang bagus. Bahan MDF nya kuat jg. Minus 1. Bagian Belakang nya hanya dikasih bahan semacam triplek.,5,1
910,Lisa,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,"sesuai , semoga awet .. walau panduan rakit nya sedikit kurang jelas gambarnya .. saran aja nih.. panduannya hitam putih saja.. jd kelihatan titik lobang2nya..",5,1
911,w***n,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,baguss,5,1
912,Berry,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,Ada sedikit cacat di lapisan kayu lapis dan satu engsel plastik pecah/patah,4,1
913,S***N,Kursi Lipat Camping /Kursi Lipat Outdoor /Portable Kursi /Bangku Lipat,Sesuai foto. Rekomendasi beli disini,5,1
