Nama Pelanggan,Produk,Ulasan,Rating
Dr,Meja anak-anak / Meja Belajar / Meja Tulis/ Meja belajar minimalis,Tidak ada mur dan baud. meja belajar TIDAK DAPAT DIPASANG. SAYA SANGAT KECEWA,1
Bang,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,Tidak ada ulasan,5
Aditya,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,respon penjualnya cepat dan barang yang dikirim sesuai dengan pesanan,4
a***s,Homedoki kursi lipat lantai / kursi lesehan / lazy sofa / Sofa Lantai,"terimakasih barang sampai dengan selamat, bagus berfungsi dengan baik, seller komunikatif dan responsif, mantap",5
I***n,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,bagus gampang di rakit pake j*e pyok dikit penjual ramah dan baik,5
Deventasshop,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,BARANG OKE... TERIMA KASIH HOMEDOKI,5
W***u,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,rakit sambil merem jg bisa... sepadan sm harganya yg murah,5
W***u,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"produk oke, rakit sendirian bisa, tp pake indra ketujuh krn gada manualnya.... wkwkwk.... so far so good",5
Rizal,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,"Oke, tp ada bagian yg cacat",5
Maulana,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,"mayan keker, tp besi hollow beda ama gambar",4
Adam,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,Mantap!!!,5
Ajumadi,Kursi Lipat Portable/ Bangku Lipat Camping/ Kursi Makan kayu Minimalis,"barang sdh sampai , kondisi bagus ............tks",5
Erlina,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"kualitas bagus
desain mantap",5
Haris,Rak Sepatu Kayu Minimalis / Rak Serbaguna Rak Lemari Sepatu HD087,"produk bagus, pelayanan vendor cepat ... kurir dan tokped care yg lambat",4
Haris,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,produknya bagus ... pelayanan pengiriman dan tokped care yg lama,4
Daniel,Rak Sepatu Kayu Minimalis / Rak Serbaguna Rak Lemari Sepatu HD087,"kualitasnya oke, bukan bener2 perfect. buat ukuran spatu diatas 42 agak kesulitan buat taro lurus jd hrs miring sedikit biar pintunya bisa tertutup rapat. overall mantap...",5
Toppers30888910,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,sesuai walaupun lama,5
B***U,Kursi Cafe Minimalis Dengan Bantal Kulit / Kursi Kantor / Kursi Bar,Kualitas baik namun Pengiriman sangat lama,3
Jamal,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,kualitas bagus dan perakitan mudah,5
Tjahjono,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,"Sayang ada bagian yg tertinggal saat pengiriman awal barang, tapi bisa direspon penjual dengan baik. Terima kasih.",4
Ilham,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,mantapp,5
Syahri,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,"barang oke.... 
pengiriman super lama..... 
admin gak jelas......",4
Syahri,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,admin gak jelas,4
I***n,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,ok,5
Bang,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,bagus banget kereen,5
Rizaldi,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"barang sudah sampai, thanks",5
M***M,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"respon cepat, pengiriman lambat, gak sesuai pilihan kurir",3
Victor,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,"paket sudah di unboxing,terima kasih",5
Gundam,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,"Kualitas oke, design oke, seller oke.",5
Moch,Saklar Pintar / Saklar Listrik / Smart BREAKER ON OFF Switch Wireless,Produk Original Produk berfungsi dengan baik Barang Sesuai Deskripsi,5
Zilian,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,mejanya goyang tidak kokoh,4
B***u,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,meja lumayan kokoh. daun meja tebal dan nerat.. sayang ada 3 titik cacat (foto) spertinya pada proses penyimpanan.. overall bagus sesuai dgn harga 600ribuan,3
Gandhi,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"review jujur :
design ok, harga ok, kualitas kurang, terutama putaran roda dalam terbuat dari bahan plastik dan rawan patah, tapi dengan harga segitu worth it lah 👍",5
Yanuar,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,gambar pada manual tdk sesuai cara pemasangan.,4
Deri,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Mantap.... Terima kasih seller... Walaupun sempat delay, dan ada benjol di ujung,tapi ok lah 👍",4
Kalis,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,sudah tunggu sampai 2 minggu barang belum juga diterima.. setelah komplain ternyata barang hilang dipengiriman.. kok bisa.. 😅,2
i***n,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"Barang cepat diantar sesuai pesanan dan bisa dirakit dengan baik cuman sekrup panjangx  kurang 2 , tapi barangx bagus, kurirx ramah 👍",5
Aditya,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,"Wah estimasi tanggal 3, tapi tanggal satu paket sudah sampai, terimaksih banyak ka🙌🏻😊",5
K***o,Meja Makan / Meja Minum Teh Jepang / Meja Tamu lipat / Meja Lesehan,"Barang sampai dengan aman, tanpa lecet. Mejanya cukup besar utk makan 4 orang, tapi kaki mejanya terlihat kurang kokoh.",4
Fesha,Rak Sudut Besar Rak Minimalis Kayu Serbaguna Rak Buku Multifungsi,"sesuai, tapi pemasangannya agak sulit.",5
Rizal,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,thankyou..,5
M***i,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,Tidak ada ulasan,5
Dewi,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"raknya sampe, buku panduan nya jelas jadi rakitnya mudah dan sudah ada obengnya...keren dech",5
Indri,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"produk oke sesuai foto dan deskripsi, packaging aman, harga oke  pengiriman oke",5
Yen,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,mantap barang bagus sesuai dengan pesanan dan cepat sampainya...terima kasih...,5
L***y,Meja Lipat Portable/ Meja Makan portable/ Meja Lipat Besi/ Meja Kayu,Meja bagus... Rangka dari besi dan kuat.. Berat... Cuman las2 an besi kurang banyak... Nanggung... Warna okeh... Overall okeh👍👍👍,5
M***d,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"Produk sudah diterima dengan baik, sesuai dengan ekspektasi, proses pengiriman dari penjual cepat namun dari pihak ekspedisi yang lambat, semoga awet.",5
M***d,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,"Produk sudah diterima dengan baik, sesuai dengan ekspektasi, proses pengiriman dari penjual cepat namun dari pihak ekspedisi yang lambat, semoga awet.",5
M***d,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"Produk sudah diterima dengan baik, sesuai dengan ekspektasi, proses pengiriman dari penjual cepat namun dari pihak ekspedisi yang lambat, semoga awet.",5
A***a,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"puas sama barang nya, bagus baik rekomen",5
Guntur,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,manis simple kualitas sebanding dengan harga,5
M***d,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,harga terjangkau namun memuaskan,5
Cakra,Homedoki Meja Belajar Minimalis/ Meja Komputer/ Meja Kantor/ Meja kayu,"manual dalam bahasa mandarin, packaging juga seadanya, saat di angkat baut2 sudah ada yang keluar dr kardus",2
A***f,Rak Sudut Besar Rak Minimalis Kayu Serbaguna Rak Buku Multifungsi,"bagus
imut
ngerakitnya ngk terlalu susah
pengiriman cepat",5
Imamsyah,Rak Sudut Besar Rak Minimalis Kayu Serbaguna Rak Buku Multifungsi,cara memasangnya pake bahasa cina dan skrupnya tidak ditaruh di sembarangan,1
Imamsyah,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,sekrupnya tidak ada,1
H,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,kualitas bagus sesuai mantaf,5
h***d,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"sangat kokoh, mantap.....!",5
Indrawan,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"Respon Lapak ramah, pengiriman cepat & aman. Baut bawaan komplit, namun setelah di Unboxing ada 3 bagian part yg cacat. Mhn untuk pelapak di cek kembali barang sblum...",4
Elya,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Panduan Perakitannya kurang jelas,3
Firman,Rak Sepatu Kayu Minimalis / Rak Serbaguna Rak Lemari Sepatu HD087,Tidak ada ulasan,5
Bramanta,Kursi Cafe Minimalis Dengan Bantal Kulit / Kursi Kantor / Kursi Bar,"mantap lapak terpercaya, pengiran cepat, barang sesuai deskripsi, mewahhh harga murahhh, sukses terus kedepannya gan....",5
Surjaningsih,Homedoki Meja Belajar Minimalis/ Meja Komputer/ Meja Kantor/ Meja kayu,Barang yang saya terima patah jd tdk bisa dirakit jd meja belajar.😭😭,3
Daniel,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,bagus sdh beli tipe ini 2,5
I***I,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"barangnya ok. bisa dirakit sendiri, tapi perlu ketelitian untuk orang awam",5
Dul,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"sesuai di deakripsi, hanya saja besi""nya agak ringkih krn kurang tebal, bahan papannyapun kurang kokoh. kembali lagi ke istilah, ada uang ada barang. overall cukup me...",4
Lysenko,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,A lot of scratches on the table. Angles damaged,2
mohammad,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,"kasih bintang 3 untuk effornya memperbaiki kesalahan. ada baut minifix yg kurang, jadi rak ga bisa di pasang. lapor ke seller dan di kirimkan. tp karena lama akhirnya bel...",3
Mujianto,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,barang sesuai pesanan,4
Kati,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,Bagus,5
W***u,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,mejanya kurang kokoh,3
A***i,Meja Rias LED Minimalis / Meja Rias LED / Meja Lantai / Meja Kamar LED,rumit,2
Ika,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,"mejanya sesuai deskripsi, kendala hanya di petunjuk perakitan yg bikin lieur, tp akhirnya bisa dirakit kok.",5
Dini,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"barang sdh diterima dg baik, hanya atas meja agak ringkih, tidak bisa menerima beban berat utk menjadi meja makan",5
F***h,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,good,5
F***h,Lemari Dinding Dapur / Lemari Kabinet Dapur / Kitchen Set Minimalis,"barangnya susah di rangkai, petunjuknya tidak jelas",3
Syifa,Meja Makan / Meja Minum Teh Jepang / Meja Tamu lipat / Meja Lesehan,"pengemasannya oke, barang tiba dengan selamat setelah 2 hari dari pemesanan. terima kasih",5
Deni,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,keren pelayanannya,5
Yusak,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,baut kurang 1 dan lapisan nya pada ngelupas.. admin ditanya tidak kasi solusi yg baik utk customer malah menyalahkan ekspedisi nya,2
Teofilus,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Tidak ada ulasan,2
M,Meja anak-anak / Meja Belajar / Meja Tulis/ Meja belajar minimalis,"Meja sudah diterima dgn baik
langsung dipasang. 
kualitas ckp bagus

hanya sja pengiriman sngat lambat dri kurirnya
order  23 des 2022, hari ini baru smpai.",5
Adya,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"Pengiriman cepat, kualitas barang bagus, proses rakit relatif mudah. 
Saya akan rekomendasikan ke rekan & saudara. Terima kasih ya. 
Sukses selalu.",5
Ditya,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"Kualitas material bagus, cara perakitan sangat mudah karena petunjuknya jelas. Pengiriman juga cepat, sangat memuaskan. Kapan-kapan belanja lagi di sini.",5
a***a,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,"pas udah dirakit lumayan

namun banyak bagian yg pas di unboxing bocel dan finishing bahan yg asal2an
semoga ke depannya lebih baik",4
jowel,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"ok smua sdh diterima baik barang nya Ok

 hanya kirimnya 4 hari lama bangettt",5
Pipit,Rak Lemari Buku Serbaguna Rak Buku Book Shelf Multifungsi Minimalis,"material bagus, kokoh, desain ok, terimakasih penjual",5
Sutono,Bangku Rias / makeup stool / bangku samping tempat tidur / Kursi piano,Tidak ada ulasan,5
Sutono,Meja Rias Lampu LED / Meja Rias Kaca Sliding Minimalis / Meja Kosmetik,"rapih... nanti klo lampunya bisa nyala, saya beri bintang 5",4
alvin,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,barang sesuai pesanan,5
T***o,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,"respon seller cepat, proses cepat, tp tangganya agak ringkih dan stepnya agak kecil",4
Vincent,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"Model keren, finishing halus. oke lah.",5
Doto,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,"Kiriman cepat, kemasan rapi dan aman, kualitas barang sesuai",5
Iwan,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"barang ok, cuma pengirimannya agak lama",5
Daniel,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,bagus dan semoga awet,5
Muhamad,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,Pengiriman sempat delay sampe nunggu 1 minggu sampe barang akhirnya bisa dikirim. untuk kualitas meja ok. Paling ada sedikit goresan di sana sini,4
Wahid,Meja anak-anak / Meja Belajar / Meja Tulis/ Meja belajar minimalis,"bagus, anak saya suka, terimakasih",5
Suan,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,Tidak ada ulasan,1
Selviana,Kursi Cafe Minimalis Dengan Bantal Kulit / Kursi Kantor / Kursi Bar,Kursi minimalis yang pemasangan nya agak tricky tapi begitu tahu cara pasang nya.. semua sangat mudah,5
Ridju,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"Mejanya sih bagus, tapi minusnya gampang banget goyang + ringkih. Ga rekomen buat yg mau beli buat belajar.",3
Cahaya,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Langganan kental, karena qualitas memang oke..",5
Winzhake,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,"baut nya ga lengkap, trus ganjelan buat laci nya kegedean lobang nya , kaki nya agak ga rata, jd harus diganjel",3
N***n,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Barang sesuai deskripsi, saran untuk panduannya dibuat lebih besar karena gambarnya terlalu kecil 👍",5
Inayat,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,Barang cepet banget dikirim… pemasangan lumayan membingungkan karena instruksi yang ada kurang jelas.,4
D***s,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,barangya bagus cuman sayang 1 papanya pata 🙏,3
c***a,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,"Kurang oke sih.. bahan kaya yg mmg harga segitu lah. Bukan barang yg bagus yg didiskon, tp mmg yg barang diupntrus didiokon gede. Makasih",2
Mario,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,"packing aman, barang mendarat dengan sempurna",4
Agus,Meja anak-anak / Meja Belajar / Meja Tulis/ Meja belajar minimalis,anak saya suka banget real pict pemasngan nya pun sangat mudah,5
Agus,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,sangat memuaskan produknya,5
Agus,Kursi Kamar / Dressing Stool / Kursi Rias/ Kamar Tidur Kursi Meja Rias,kokoh sesuai pict,5
I***n,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Sandaran kursinya lembek swkali berbahaya buat orang yang tidak tau,3
Angga,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Mantap.. Fast Respon, Fast Proses, Fast Kurir..  ⚡⚡
Barang berdiri dengan kokoh. 👍",5
Daffa,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,Produk ok sesuai deskripsi,5
A***y,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"material kuat, desain nya modern dan mudah dipasangnya, terimakasihhh",5
Muhammad,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"Produk tidak saya terima, namun kesalahannya dari pihak kurir/ ekspedisi, bukan dari pihak seller. Jadi tetap saya berikan bintang 5 ya. Terima kasih.",5
Yuan,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Ngk bisa kasih ulasan.. barang ngk dtg,3
Ratno,Kursi Cafe Minimalis Dengan Bantal Kulit / Kursi Kantor / Kursi Bar,"karena emang suka model ini makanya saya beli. cuma ada sedikit kendala seller salah kirim 1 plat siku. setelah complain, akhirnya sellernya gantiin. next lebih teliti aj...",4
H***A,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,Seller responsif! Mejanya dikirim cepat lewat Kargo JNE. Materialnya lengkap dan lumayan kokoh (mungkin lasnya bisa di tebelin sendiri lagi) . Tetapi untuk pemasangan per...,5
Suheri,Meja Rias LED Minimalis / Meja Rias LED / Meja Lantai / Meja Kamar LED,respon cs bagus ramah barang juga cepet sampai walaupun ada kendala sdikit tph seller bertanggung jawab terima kasih,5
N***a,Meja Rias LED Minimalis / Meja Rias LED / Meja Lantai / Meja Kamar LED,keren!,5
ferdi,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,bagusss,5
h***y,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,Gampang rakitnya,5
Daffa,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,Produk ok sesuai deskripsi,5
A***y,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"material kuat, desain nya modern dan mudah dipasangnya, terimakasihhh",5
Muhammad,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"Produk tidak saya terima, namun kesalahannya dari pihak kurir/ ekspedisi, bukan dari pihak seller. Jadi tetap saya berikan bintang 5 ya. Terima kasih.",5
Yuan,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Ngk bisa kasih ulasan.. barang ngk dtg,3
Ratno,Kursi Cafe Minimalis Dengan Bantal Kulit / Kursi Kantor / Kursi Bar,"karena emang suka model ini makanya saya beli. cuma ada sedikit kendala seller salah kirim 1 plat siku. setelah complain, akhirnya sellernya gantiin. next lebih teliti aj...",4
H***A,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,Seller responsif! Mejanya dikirim cepat lewat Kargo JNE. Materialnya lengkap dan lumayan kokoh (mungkin lasnya bisa di tebelin sendiri lagi) . Tetapi untuk pemasangan per...,5
Suheri,Meja Rias LED Minimalis / Meja Rias LED / Meja Lantai / Meja Kamar LED,respon cs bagus ramah barang juga cepet sampai walaupun ada kendala sdikit tph seller bertanggung jawab terima kasih,5
N***a,Meja Rias LED Minimalis / Meja Rias LED / Meja Lantai / Meja Kamar LED,keren!,5
ferdi,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,bagusss,5
h***y,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,Gampang rakitnya,5
Andre,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,Barang sesuai pesanan dan respon seller cepat,5
Clarissa,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Bagus, tapi pasangnya susah",5
F***a,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,barang bagus.. namun sayang  agak rumit klo ngerakit sendiri :(,5
N***r,Storage Box Organizer Tempat Penyimpanan Serbaguna Rumah Portable,"storage box-nya gede bet, hampir mirip kayak lemari yg bisa dipindah-pindah. cuma mungkin krn kebanyakan isi.. jadinya alas bawah udah mau robek dikit di bagian samping,...",5
Fahmi,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"mantap, responsif, harga terbaik, berfungsi dengan baik. thanks",5
Imam,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,agak tipis tpi mudah2an awet,4
Ari,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"ada harga ada kualitas. 
sebandinglahyaa sama harganya",4
Bambang,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"sy terima dlm kondisi dlm dus, br bs kita buka Krn tukang yg biasa bantu kami br bs hari ini (29/12/2022). ternyata baut tdk ada sama sekali. sehingga tdk bs dipasang. jg...",1
