Nama Pelanggan,Produk,Ulasan,Rating
a***l,Craftsman Meja Belajar dan Kerja Lipat Minimalis Edition | MSB05,"Utk brg dgn harga murah puas, walaupun pengiriman lama tapi seller fast respon utk ngasih info kendalanya, good job!",5
Ihsan,Plat Kaki Besi Sofa Meja dan Kursi Anti Karat - Chub,good bagus,5
Ihsan,Kaki Meja / Sofa Kayu / Wooden Table Legs Minimalis Heavy Duty | Lurus,good bagus,5
Ihsan,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,good tp agak goyang dgn beban berat,5
Feriyanto,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Saya pikir warna ungu nya agak gelap. Ternyata ungu nya ungu terong...wkwkwkwk .... Secara tampilan sih lumayan. Mudah-mudahan awet.,5
M***i,meja kerja cafe semi lipat minimalis 100cm * 60cm * 75cm,sorry ngasi bintang 4. soalnya pengiriman instant tapi datangnya next day,4
Taufig,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"barang bagus, sesuai deskripsi. pasang kakinya juga relatif mudah, sudah diberikan titik pemasangan, tinggal di sekrup..",5
Rafnil,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,Tidak ada ulasan,5
Lenni,Bantal Alas Duduk Travesium Busa Rebonded Sofa Minimalis - Traves,"Produk sesuai deskripsi, packing dan pengiriman baik. Recommended",5
Ahmad,Meja belajar / kerja + rak 3 tingkat Minimalis | MK14,Mantapp,5
Diah,Meja Hairpin Coffee Table Minimalis | MK27,"barangnya bagus, sesuai foto dan deakripsi",5
Ghifar,Plat Kaki Besi Sofa Meja dan Kursi Anti Karat - Chub,mantap,5
Agus,Kursi kayu persegi panjang jojodog bangku Jongkok minimalis,bahan berkwalitas baik serta kokoh,5
M***a,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,"Barangnya bagus, jahitan rapi, suka  beli disini. Seller sangat responsif, ramah, dan baik. Menjawab semua pertanyaan dengan cepat, benar2 pelayannannya sangat memuaskan....",5
p***h,Meja Kerja dan Belajar Hairpin Minimalis 120x60| MK13,"datangnya cepat...ada promo...cm blm sempat merangkai...smoga awet
... tks tokped",5
Hasan,Meja Kerja dan Belajar Hairpin Minimalis 120x60| MK13,ketika dipasang kakinya..... mejanya tidak rata alias miring karena tidak pas.... sehingga goyang2....,5
mjpermana,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"Bintang 5 untuk pelayanan dan respon dari seller.
Sedikit masukan sepertinya perlu inovasi lagi agar kaki meja bisa lebih kokoh dan tdk goyang-goyang.
selebihnya oke 👍👍",5
N***s,ERIO - Kursi lesehan lipat sofa folding busa rebounded edition,"Pengiriman cepat, produk mantap. Recommended seller. Makasih Gan",5
Edy,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,"join kaki sama palangan atas tdk kuat, pleyat pleyot.",3
S***a,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"pengemasan rapi, pengiriman agak lama sh menurut aq but it's okey perfeccc☺️🔥",5
Jeni,(GOJEK) Kursi kantor dan belajar santai Minimalist Premium Editions,thanks ka...meski ad baut yang kurang...tapi di respon dn dikirim lagi sampe seleaai 😊,5
T***w,Kaki meja kayu / Wooden Table Legs square editions Heavy Duty | TL04,"kayu jelek, tidak lurus tidak siku tidak sama panjang.........",1
Dhanang,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,Terimakasih yaa,5
Slamet,Kaki Meja / Sofa Kayu / Wooden Table Legs Minimalis | Miring,"Mantabs, thanks gan",5
Slamet,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"Mantabs, thanks gan",5
Citra,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,keren,5
Hendri,Meja tamu / kopi kayu minimalis oval edition | MW02,"Ya ada uang ada barang. Kualitas? tidak diragukan kualitasnya tidak bagus (buruk).
kakinya panjang sebelah dan jaraknya jauh banget ke lantai. Setupnya lumayan bikin pege...",1
willi,Alas Bantal Duduk kursi / Lesehan bulat rebounded edition | PFC15,"mantap.. beli malem, request ukuran 35cm.. ternyata pagi jam 10 udah dikirim",5
Agung,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,Kualitas kayu dan akurasi pengerjaannya sangat sesuai dengan ekspektasi saya,5
Ari,Wooden Hook / Gantungan Kayu Serbaguna Minimalis Edition | HA13,Wuih. Bikin Ok dekorasi.,5
Ari,Tissue Box Kotak Tempat Penyimpanan Tisu Kayu minimalist besar,Ya. Gitu lah. Keren,5
Ari,CUSTOM ALAS BANTAL FC07,"Ok. Ok Ok. Boleh beri tepuk tangan 👏👏👏👍👍👍👍👍✅.  Custom, rapih, pas !!!",5
M***h,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"Bagus mejanya, asal jangan dipake yang berat berat hehe",5
armando,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,"maaf gan baru sempat review, bantalnya bagus, enak banget pas dicoba. Terimakasih gan..🙏",5
Ichsan,RIOT - Kursi lipat rounded lesehan sofa lipat folding rebounded,"Paket bagus ga rusak, Nyampenya juga sesuai. Barang juga bagus ga ada yang cacat, Warna dan Ukuran sesuai pesanan, tebalnya sesuai, empuk ga tipis dan ga berasa dilantai....",5
Mang,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC02,Worth it,5
Yessa,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,seller responny cepat...barang cepat sampai dan baguss..thx u seller 👍,5
I***h,Rangka Kaki meja Minimalis Heavy Duty 1 set | Craftsman,"dibilang sudah sama skrup atw baut, tp sampai barang tanpa baut dan skrup. Dibilang miss dr admin, eh pembeli yang jd rugi...maaf ya, saya juga orang jualan. Setidaknya k...",2
Muhamad,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,kualitas mantap..untuk alas duduk guru ngaji..semoga berkah,5
A***l,Bantal Alas Duduk kotak Busa Rebonded Sofa - Darna,Bagus👍,5
Abyan,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"over expectation!

ralat: pemakaian 4 jam dengan beban hanya sebuah laptop dan lampu belajar, muncul semacam gelembung2 udara besar di permukaan yg membuat meja tidak rat...",3
A***a,Meja Belajar / Kerja / laptop Industrial Knockdown 120x60| MK01,"Keren, rapi pengerjaannya, finishingnya juga oke banget, pake rapi dan aman. thankyou bro! bisa jadi partner project bareng ini 🤙🏻",5
M,Meja Kerja dan Belajar Taves Edition Minimalis | MK16,sesuai harga,2
I***a,Meja tamu / lesehan kayu serbaguna rounded edition | MW06,kakinya ga rata jd goyang terus kurang keker,4
dicky,Rangka Kaki meja Minimalis Heavy Duty 1 set | Craftsman,mantapssss. barang bagus,5
A***y,Meja tulis / meja kerja dan belajar serbaguna | MSB08,"ada bagian atas yg bolong, pingiran tidah rapi tajam melukai kalo tergores, cat pingiran tidak kering kalau dipegang putih-putih, lama lama catnya hilang pinggiran jadi h...",3
Ari,TONA - Lampu meja Table lamp lampu tidur minimalist,"barang jelek, bahan2 murahan. sangat tidak direkomendasikan untuk dibeli dengan harga segitu",1
mei,Meja Hairpin Coffee Table Minimalis | MK27,"beli meja coffee table di deskripsi tinggi 40cm, dateng nya tinggi kaki meja 80cm, karna gue confirn sebelum ngecek barang penjual ngga mau kooperatif buat bantu selesaik...",1
D***i,Kaki meja besi / metal table leg heavy duty industrial editions | TL16,"tidak sesuai gambar, besinya lunak jadi sehingga jika dipasang di meja kayu jadi goyang",2
Kelvin,Meja kerja / belajar / komputer / laptop minimalis | MSB11,kaki tidak presisi dan tidak ada penanda untuk posisi sekrup,4
o***g,Stool hairpin / kursi Tamu / samping / bangku rias Minimalis | STO14,Toko sangat komunikatif. Pembuatan dan pengirimannya cepat. Kaki kursi mudah dipasang.,5
andhie,Craftsman Meja Belajar dan Kerja Lipat Minimalis Edition | MSB05,"pembelian pertama kurang puas, karena ada baut yg lepas.. pembelian kedua dgn ukuran yg lebih kecil, gak ada kendala dan aman terkendali.. terimakasih..",5
Y***y,Meja Kerja dan Belajar Hairpin Minimalis | MK13,Kualitas Bagus...Kereen...👍👍👍,5
m***a,kursi / bangku / alas duduk bulat puff edition - Amapari,Bagus dan kokoh,5
Rizki,Meja tamu dan coffee minimalis hairpin series | MS16,"ok mantap, selama customer saya puas bintang 5 menyertai ulasan",5
Mara,Meja Kerja dan Belajar Taves Edition Minimalis | MK16,meja nya bagus sih cuma kakinya gak presisi jadi harus di ganjel dan agak goyang juga.,3
D***a,Craftsman Meja Belajar dan Kerja Lipat Minimalis Edition | MSB05,"Produk bagus, pelayanan baik, terima kasih",5
Bagus,Meja kerja / belajar / komputer / laptop minimalis | MSB11,"kasar, dan reot setelah jadi... pemasangan lumayan sulit, karena ngatur kemiringan kaki ga ada panduannya",2
Buawa,kursi / bangku busa minimalis cube edition - Andean,kursinya bagus.. bahannua jg velvet yg bagus lembut.. thank u yaaa..,5
Rey,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC03,brg smpai dgn selamat sesuai pesanan bagus rapi tdk mudah kempes packing aman seller gercep kurir cepat makasih moga sukses terus,5
C***a,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,"belum bisa kasih bintang 5..plus:seller fast response. minus: bautnya harusnya lebih kelas, bukan baut pasaran toko material. finisingnya kurang halus, presisi masih perl...",4
R***a,Coffee table / meja tamu / sudut bulat serbaguna | MS33,baguuus...,5
Ratimmatra,Bantal / Alas Duduk Lesehan Panjang Sofa/Kursi rebounded | FC07,bagus dan rapi .,5
E***e,kursi / bangku / tempat duduk busa bulat kayu edition - Amathes,barang yang dikirim tidak sesuai gambar,3
lucky,Meja tulis / meja kerja dan belajar serbaguna | MSB08,sesuai dgn pemesanan,5
Helmy,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,"kualitas cukup bagus, tebal sesuai deskripsi (8 cm), lumayan firm",5
Muhammad,Meja Belajar dan Kerja Lipat Besi Minimalis Edition | MSB10,"bagus, bisa dilipat",5
C***s,Meja Kerja dan Belajar Taves Edition Minimalis | MK16,Tidak ada ulasan,4
A***s,Meja Kerja dan Belajar Hairpin Minimalis 120x60| MK13,Mejanya goyang” kyk mau roboh,3
p***o,Kaki meja - sofa kayu / wooden table legs Hepple editions TL08,bagus barangx. tkx ya,5
D***t,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,"Kualitas jahitan berbeda dengan contoh gambar,, Tp dr segi ukuran sesuai,,",3
D***L,Alas Bantal Duduk kursi / Lesehan Minimalis cushion edition | PFC01,"warna produk sesuai pesanan , bahannya tebal ±10cm
pesan 40x40 tapi ukuran detailnya kurang 3~4cm dari deskripsi jadi agak longgar di kursi
tapi tidak terlalu masalah yan...",5
Y***a,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,Mantap sesuai harga. agak goyang goyang sih mejanya,5
H***i,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"Kaki meja tdk sama, tp pengiriman cepat. tks",4
R***a,Meja Kerja dan Belajar Hairpin Minimalis 120x60| MK13,"kualitas jelek sekali. 
kaki tidak stabil. harga tidak sesuai kualitas. dgn harga yg sama bisa mendapat meja lain yg lebih kokoh.",1
Juni,Meja belajar dan laptop minimalis | MK22,"Terimakasih barangnya sudah sampai, untuk adminya ramah ketika ditanya mengenai barangnya. Meja cukup ringkih setelah dipasang, namun bisa diakali dengan melebarkan kaki...",4
Defit,Meja Belajar dan Kerja Lipat Besi Minimalis Edition | MSB10,cepet sampainya,5
F***i,Meja tamu dan coffee minimalis hairpin series | MS16,"respon penjual cepat, barang cpt sampai, siang pesan sore nyampe.",4
Endra,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"bintang 5 untuk pelayanan seller yang bagus.  Salah satu kaki ujung atas tidak miring  seperti yang 3 jadi pas dipasang goyang. Secara penampilan bagus, semoga kedepannya...",5
Budi,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"Puas sama barangnya, recommended seller, fast shipping and fast response",5
Ihsan,Kaki meja besi / metal table leg heavy duty editions | TL17,"barang nya sih bagus2 aja, seller nya juga ramah, tapi pengirimannya lebih lama dari estimasi yang tertulis padahal lagi butuh cpet.",3
Dudi,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"Barang sudah terpasang dan sdh dapat dipakai, tks tokopedia",5
S***Y,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Cakep sesuai ukuran dan material yang diminta. Request risliting samping juga dipenuhi. Kualitas busa juga ok. Good seller,5
S***y,KOTAK KARDUS KARTON LEMBARAN 85 x 75cm 3mm KEMASAN SINGLE POLOS BARU,"respon dan pengiriman cepat, produk sesuai gambar dan deskripsi, packing aman, makasih yah",5
m***a,Meja Kerja dan Belajar Hairpin Minimalis 120x60| MK13,"pelayanan ramah, sopan dan respon cepat. packing aman, kualitas barang bagus, tebal meja sekitar 2 cm. kalau diangkat ringan tidak berat, untuk pemasangan / instalasi mej...",5
C***i,RIOT - Kursi lipat rounded lesehan sofa lipat folding rebounded,"barang berkualitas, seller responsif, recommended 👍🏻",5
Ratimmatra,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC03,".fast respond,good",5
Nia,Busa Rebounded Kotak Pengganti Bantal / sofa - Arctia,mantulllll packing juara respon super fast!!!,5
iwan,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"Meja Ok
Tapi agak goyang2 dikit sih
Gak tau klo posisi nempel dinding dan lantai ada karpet ya soale kita di tengah ruangan dan lantai langsung keramik",5
N***P,Siku besi penyangga rak besi heavy duty | TL06,"karena request warna putih jadinya PO nunggu 1 hari dulu, cuma pas sampai catnya masih agak basah, tapi tdk apa2 bisa dijemur dulu sebentar. bahannya cukup kuat dan kokoh...",5
N***P,Top Table Ambalan Meja HPL Minimalis | TTK01,"bagus bahannya kuat, mudah dipasang, dimur jg gampang, lapisannya mudah dibersihkan. ukuran dan warna sesuai pesanan, jadi pas dipasangnya. Mudah2an awet. Terima kasih",5
Kurnita,Meja kerja / belajar / komputer / laptop minimalis | MSB11,"pesan awal oktober 2021 dan baru dirakit tgl 18 okt, tapi tanggal 8 des sdh roboh krn kaki2 nya gak kuat ... padahal meja gak terlalu menopang banyak barang.. untuk permu...",2
C***i,Craftsman Meja Belajar dan Kerja Lipat Minimalis Edition | MSB05,"Barangnya bagus banget. Manteb, kualitas barang nggak perlu diragukan, material kuat, pengerjaan rapi. Packaging sangat hati2 jd ga ada dent atau scratch. Terima kasih ya",5
Syahrul,Meja kerja / belajar / komputer / laptop square edition | MSB13,"barang sudah sampai dengan aman, walau cukup kesulitan untuk memasangnya karena susah menyesuaikan anglenya, tapi akhirnya bisa terpasang dengan baik",5
fadjar,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,x kedua rekom,5
m***p,Meja Kerja dan Belajar Taves Edition Minimalis | MK16,"Rekomen seller, terbaiklah ✨",5
Ridwan,Siku besi penyangga rak tempel tembok besi heavy duty | TL04,"pas diterima barang las lasannya lepas, udah di infoin ke penjual kaya mau ga mau nanggapin komplainan, yasudah lah",1
Ridwan,Kaki Meja / Sofa Kayu / Wooden Table Legs Minimalis Heavy Duty | Lurus,kaki meja bagus,5
T***a,Meja kerja / belajar / komputer / laptop minimalis | MSB11,"pengiriman baik, packing aman dan tidak ada kekurangan, hanya lebih baik jika bagian bawah meja juga di finishing seperti bagian atas, spy tidak terbuka dan mudah rusak....",4
Bambang,Meja kerja / belajar / komputer / laptop square edition | MSB13,alhamdulilah  paket sdh sampai' ukuran minimalis buangeet...cukuplah,5
Russell,Meja tamu / kopi minimalis bundar / bulat kayu | MW01,"Cepat, aman, kuat, makasi",5
I***i,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC02,"respon cepat, kualitas barang bagus, jahitan rapih, kurir cepat tanggap, sampai diterima sebelum estimasi .",5
O***a,Kaki meja besi / metal table leg heavy duty editions | TL17,"sebenarnya bagus barangnya. cuma ga yang bagus banget. kalo kata anak anak jaman sekarang maah worth to buy lah
sesuai antara harga sama barangnya.",5
M***a,Meja Belajar dan Kerja Lipat Besi Minimalis Edition | MSB10,Bagus aku suka 👍👍,5
B***o,Meja Kerja dan Belajar Hairpin Minimalis | MK13,triplek ny agak bengkok,2
Sugizo,Meja belajar tulis dan Laptop kayu minimalis - MSB11,Nice,5
S***i,Meja belajar tulis dan Laptop kayu minimalis - MSB11,bagus tp kurang kokoh,4
F***h,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,"Kualitas barang bagus, tapi pengiriman minta tolong di tingkatkan.",4
I***i,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,"respon cepat, kualitas barang bagus, rapih, 
kurir tanggap cepat.",5
G***n,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"produk baik,, dukung terus umkm indonesia",5
A***a,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,barang oke. nampak awet.,5
Ayu,Side table / meja sudut / tamu minimalis triangle series | MS20,pinggiran meja yang besar ada yang lapisnya tidak rata,3
Razita,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,barang sesuai pesanan. bagus dan cepat pengirimannya. walau pake gosend  tp packing ga asal,5
Z***a,Meja Kerja dan Belajar Hairpin Minimalis | MK13,walapun agak goyang tapi bagus kok produknya adminya ramah pengiriman cepat,5
A***o,Meja kerja / belajar / komputer / laptop minimalis | MSB11,"pesen malem... bsk siang barang dah nyampe...
barang diterima dalam kondisi sehat walafiat...",5
Agung,Meja kerja / belajar / komputer / laptop minimalis | MSB11,saran buat kedepannya tolong di daun meja di kasih mal titik buat baud kita jd susah pasang ngepasinnya cba contoh kaya meja ikea dia udah nyiapin lubang/gambar titik ......,3
R***A,Meja belajar tulis dan Laptop kayu minimalis - MSB11,Tidak ada ulasan,5
tika,Equid - Meja Tamu kayu - wooden coffee table minimalist editions,"barang oke, sayang ada beberapa bagian yang beret2 atas bawah,,",4
I***a,Meja belajar tulis dan Laptop kayu minimalis - MSB11,respom cepat,5
R***n,Meja tamu dan coffee minimalis hairpin series | MS16,Bagus barangnya,5
B***a,Meja Belajar dan Kerja Lipat Besi Minimalis Edition | MSB10,Produk okay. Pengiriman agak lama sih. Tapi packing bagus. Thanks.,5
s***i,Kaki meja besi / metal table leg heavy duty editions | TL17,Tidak ada ulasan,5
M***n,Meja Kerja dan Belajar Taves Edition Minimalis | MK16,"kuaitas barang bagus, hanya kurang rigid di daerah skrup, terkadang agak bergoyang ketika mengetik",4
faizal,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,Hadeee bosss,5
I***i,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"build quality nya kurang banget, kakinya sangat ringkih, finishing hanya pada atas meja, sedangkan bawah meja dan kaki tidak d pernis.",3
Heep,kursi / bangku stool sofa kecil edition - Dirphia,mantulity,5
Dikha,Meja Kerja dan Belajar Taves Edition Minimalis | MK16,"seller respon baik
terbilang cepat untuk pengerjaannya
packingnya juga memuaskan

mungkin minusnya di ukuran housing bautnya yang kurang besar jadi harus diperbesar lagi...",5
INTAN,Meja tamu / lesehan kayu serbaguna rounded edition | MW06,"Lumayan, sesuai harga",5
Harmawanto,kursi / bangku busa minimalis cube edition - Andean,Kwalitas pengerjaan bagus.,5
Harmawanto,kursi / bangku stool sofa kecil edition - Diprion,Hanya satu kata... : MANTAB,5
Eka,KOTAK KARDUS KARTON LEMBARAN 100 x 50 3mm KEMASAN SINGLE POLOS BARU,"packing gak bener, kardus jadi basah kehujanan, barang jadi rusak..
padahal perlu dipakai cepat makanya pake kurir instan..",1
Umu,Meja tulis / meja kerja dan belajar serbaguna | MSB08,sesuai harga..,4
Fajar,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"Produk original, nyaman, kainnya lembut, rangkanya juga kokoh. 
Semoga Awet. 
Terima kasih, moga jualannya rame",5
